"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",08:34:42
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",08:37:45
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",08:38:04
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",08:38:12
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",08:38:57
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",08:40:23
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",08:40:55
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",08:41:45
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",08:42:58
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",08:43:29
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",08:45:19
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",08:45:42
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",08:46:16
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",08:46:57
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",08:50:15
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",08:50:31
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",08:50:54
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",08:51:35
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",08:51:53
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",08:52:24
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",08:53:11
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",08:53:43
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",08:54:46
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",08:55:09
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",08:55:31
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",08:55:52
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",08:57:05
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",08:59:14
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:00:07
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:03:15
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:13:55
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:14:21
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:14:54
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:15:30
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:16:11
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:17:54
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:18:09
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:23:40
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:23:55
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:24:15
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:26:51
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:29:44
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:31:18
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:33:50
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:34:14
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:34:39
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:35:10
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:35:28
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:35:47
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:36:34
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:37:04
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:37:46
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:38:41
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:43:57
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:44:38
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:45:18
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:47:02
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:47:25
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:47:35
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:48:29
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:48:36
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:49:40
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:50:02
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:51:36
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:53:30
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:53:50
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:54:53
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:55:07
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:56:26
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:57:27
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:57:50
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:58:12
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",09:59:12
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",10:07:46
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",10:11:22
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",10:16:07
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",10:19:46
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",10:24:00
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",10:24:10
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",10:27:44
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",10:28:24
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",10:29:05
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",10:30:46
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",10:31:18
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",10:33:37
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",10:36:51
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",10:37:12
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",10:38:46
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",10:50:01
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",10:50:38
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",10:50:56
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",10:52:53
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",10:53:22
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",10:56:49
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",10:57:08
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",10:59:16
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",11:00:06
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",11:01:12
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",11:01:29
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",11:08:59
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",11:16:07
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",11:16:25
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",11:17:04
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",11:17:12
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",11:17:27
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",11:18:35
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",11:18:53
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",11:19:02
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",11:19:23
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",11:20:18
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",11:20:27
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",11:21:09
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",11:29:46
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",11:30:22
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",11:30:57
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",11:33:33
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",11:34:15
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",11:38:32
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",11:39:01
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",11:39:18
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",11:40:03
